iter_idx,n0_value,milp1_status,milp1_objective,milp1_solve_time_s,milp2_status,milp2_objective,milp2_solve_time_s
1,15,OptimalGlobal,10.8346299542529,0.784,OptimalGlobal,8.17494776434316,10.848
2,14,OptimalGlobal,8.38540330782617,0.619,OptimalGlobal,8.17494776434317,3.068
3,13,OptimalGlobal,7.89175317328695,0.458,OptimalGlobal,8.17494776434316,8.477
4,12,OptimalGlobal,7.49203204295045,0.732,OptimalGlobal,8.17494776434316,2.773
5,11,OptimalGlobal,6.09669002631437,0.429,OptimalGlobal,8.17494776434316,4.026
6,10,OptimalGlobal,4.9335387296587,0.562,OptimalGlobal,8.17494776434317,4.853
7,9,OptimalGlobal,6.89700308363433,0.496,OptimalGlobal,8.17494776434316,3.17
8,8,OptimalGlobal,5.42371855669935,0.593,OptimalGlobal,8.17494776434316,11.291
9,7,OptimalGlobal,7.0943164460664,0.648,OptimalGlobal,8.17494776434316,8.965
10,6,OptimalGlobal,8.88423534947204,0.583,OptimalGlobal,8.17494776434316,8.14
11,5,OptimalGlobal,12.1138676720973,0.725,OptimalGlobal,8.17494776434316,3.099
12,4,OptimalGlobal,16.390149403859,0.581,OptimalGlobal,8.17494776434316,10.409
13,3,OptimalGlobal,15.4309327834788,0.545,OptimalGlobal,8.17494776434316,8.076
14,2,OptimalGlobal,11.6136069034931,0.242,OptimalGlobal,8.17494776434316,21.375
15,1,OptimalGlobal,20.6608969784739,0.042,OptimalGlobal,8.17494776434316,49.436
